path,furniture,fov,yaw,pitch,roll,pitch_range,roll_range,x,y,z
\scene_03383\2D_rendering\324\perspective\full_120_10_10\0,full,120,142,-4,-4,10,10,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\empty_60_20_20\0,empty,60,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\full_60_20_20\0,full,60,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\empty_90_20_20\0,empty,90,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\full_90_20_20\0,full,90,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\empty_120_20_20\0,empty,120,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\324\perspective\full_120_20_20\0,full,120,142,-20,-4,20,20,1587.49741,-1798.50064,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_60_0_0\0,empty,60,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_60_0_0\0,full,60,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_90_0_0\0,empty,90,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_90_0_0\0,full,90,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_120_0_0\0,empty,120,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_120_0_0\0,full,120,-168,0,0,0,0,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_60_10_10\0,empty,60,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_60_10_10\0,full,60,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_90_10_10\0,empty,90,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_90_10_10\0,full,90,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_120_10_10\0,empty,120,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_120_10_10\0,full,120,-168,8,8,10,10,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_60_20_20\0,empty,60,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_60_20_20\0,full,60,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_90_20_20\0,empty,90,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_90_20_20\0,full,90,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\empty_120_20_20\0,empty,120,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03383\2D_rendering\422\perspective\full_120_20_20\0,full,120,-168,4,1,20,20,-3918.209573,-2103.659652,1686.587889
\scene_03384\2D_rendering\725022\perspective\empty_60_0_0\0,empty,60,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_60_0_0\0,full,60,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_90_0_0\0,empty,90,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_90_0_0\0,full,90,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_120_0_0\0,empty,120,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_120_0_0\0,full,120,11,0,0,0,0,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_60_10_10\0,empty,60,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_60_10_10\0,full,60,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_90_10_10\0,empty,90,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_90_10_10\0,full,90,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_120_10_10\0,empty,120,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_120_10_10\0,full,120,11,-7,2,10,10,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_60_20_20\0,empty,60,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_60_20_20\0,full,60,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_90_20_20\0,empty,90,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_90_20_20\0,full,90,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\empty_120_20_20\0,empty,120,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725022\perspective\full_120_20_20\0,full,120,11,2,-13,20,20,-638.774197,2731.24034,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_60_0_0\0,empty,60,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_60_0_0\0,full,60,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_90_0_0\0,empty,90,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_90_0_0\0,full,90,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_120_0_0\0,empty,120,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_120_0_0\0,full,120,-169,0,0,0,0,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_60_10_10\0,empty,60,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_60_10_10\0,full,60,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_90_10_10\0,empty,90,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_90_10_10\0,full,90,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_120_10_10\0,empty,120,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_120_10_10\0,full,120,-169,3,-9,10,10,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_60_20_20\0,empty,60,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_60_20_20\0,full,60,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_90_20_20\0,empty,90,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_90_20_20\0,full,90,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\empty_120_20_20\0,empty,120,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725283\perspective\full_120_20_20\0,full,120,-169,-3,13,20,20,3897.989411,-2165.942903,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_60_0_0\0,empty,60,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_60_0_0\0,full,60,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_90_0_0\0,empty,90,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_90_0_0\0,full,90,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_120_0_0\0,empty,120,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_120_0_0\0,full,120,97,0,0,0,0,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_60_10_10\0,empty,60,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_60_10_10\0,full,60,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_90_10_10\0,empty,90,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_90_10_10\0,full,90,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_120_10_10\0,empty,120,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_120_10_10\0,full,120,97,-2,1,10,10,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_60_20_20\0,empty,60,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_60_20_20\0,full,60,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_90_20_20\0,empty,90,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_90_20_20\0,full,90,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\empty_120_20_20\0,empty,120,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\725459\perspective\full_120_20_20\0,full,120,97,-6,10,20,20,-3008.552811,-5374.294999,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_60_0_0\0,empty,60,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_60_0_0\0,full,60,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_90_0_0\0,empty,90,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_90_0_0\0,full,90,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_120_0_0\0,empty,120,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_120_0_0\0,full,120,26,0,0,0,0,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_60_10_10\0,empty,60,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_60_10_10\0,full,60,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_90_10_10\0,empty,90,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_90_10_10\0,full,90,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_120_10_10\0,empty,120,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_120_10_10\0,full,120,26,7,-5,10,10,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_60_20_20\0,empty,60,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_60_20_20\0,full,60,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_90_20_20\0,empty,90,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_90_20_20\0,full,90,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\empty_120_20_20\0,empty,120,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03384\2D_rendering\726037\perspective\full_120_20_20\0,full,120,26,-4,2,20,20,-3682.121432,-2430.453384,1516.370697
\scene_03385\2D_rendering\143\perspective\empty_60_0_0\0,empty,60,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_60_0_0\0,full,60,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_90_0_0\0,empty,90,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_90_0_0\0,full,90,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_120_0_0\0,empty,120,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_120_0_0\0,full,120,172,0,0,0,0,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_60_10_10\0,empty,60,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_60_10_10\0,full,60,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_90_10_10\0,empty,90,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_90_10_10\0,full,90,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_120_10_10\0,empty,120,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_120_10_10\0,full,120,172,-6,-1,10,10,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_60_20_20\0,empty,60,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_60_20_20\0,full,60,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_90_20_20\0,empty,90,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_90_20_20\0,full,90,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\empty_120_20_20\0,empty,120,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\143\perspective\full_120_20_20\0,full,120,172,-4,16,20,20,-2045.501462,232.246229,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_60_0_0\0,empty,60,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_60_0_0\0,full,60,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_90_0_0\0,empty,90,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_90_0_0\0,full,90,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_120_0_0\0,empty,120,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_120_0_0\0,full,120,-108,0,0,0,0,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_60_10_10\0,empty,60,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_60_10_10\0,full,60,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_90_10_10\0,empty,90,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_90_10_10\0,full,90,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_120_10_10\0,empty,120,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_120_10_10\0,full,120,-108,-2,-8,10,10,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_60_20_20\0,empty,60,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_60_20_20\0,full,60,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_90_20_20\0,empty,90,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_90_20_20\0,full,90,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\empty_120_20_20\0,empty,120,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\1927\perspective\full_120_20_20\0,full,120,-108,-3,-7,20,20,2133.22315,4373.36075,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_60_0_0\0,empty,60,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_60_0_0\0,full,60,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_90_0_0\0,empty,90,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_90_0_0\0,full,90,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_120_0_0\0,empty,120,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_120_0_0\0,full,120,-76,0,0,0,0,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_60_10_10\0,empty,60,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_60_10_10\0,full,60,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_90_10_10\0,empty,90,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_90_10_10\0,full,90,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_120_10_10\0,empty,120,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_120_10_10\0,full,120,-76,-4,-2,10,10,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_60_20_20\0,empty,60,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_60_20_20\0,full,60,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_90_20_20\0,empty,90,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_90_20_20\0,full,90,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\empty_120_20_20\0,empty,120,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2011\perspective\full_120_20_20\0,full,120,-76,-8,-3,20,20,2837.683353,-394.492411,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_60_0_0\0,empty,60,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_60_0_0\0,full,60,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_90_0_0\0,empty,90,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_90_0_0\0,full,90,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_120_0_0\0,empty,120,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_120_0_0\0,full,120,95,0,0,0,0,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_60_10_10\0,empty,60,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_60_10_10\0,full,60,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_90_10_10\0,empty,90,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_90_10_10\0,full,90,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_120_10_10\0,empty,120,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_120_10_10\0,full,120,95,5,-2,10,10,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\empty_60_20_20\0,empty,60,95,-12,17,20,20,2358.639008,-5176.188891,1682.458902
\scene_03385\2D_rendering\2495\perspective\full_60_20_20\0,full,60,95,-12,17,20,20,2358.639008,-5176.188891,1682.458902
